epoch,total_loss,pde_loss,boundary_loss,learning_rate,gradient_norm
1525,0.25666317343711853,0.2566621005535126,1.0875390898945625e-07,0.0009610707770854628,0.045450083911418915
1526,0.1356806755065918,0.13567900657653809,1.6712982642275165e-07,0.0009610203867057033,0.03489813581109047
1527,0.18726857006549835,0.18726569414138794,2.8727367862302344e-07,0.0009609699650707993,0.03928423300385475
1528,0.4485795795917511,0.4485723376274109,7.253730700540473e-07,0.0009609195121842068,0.10241842269897461
1529,0.22732624411582947,0.227322518825531,3.7179466971792863e-07,0.0009608690280493838,0.016110148280858994
1530,0.3361527621746063,0.33615100383758545,1.7455485590289754e-07,0.0009608185126697905,0.048649631440639496
1531,0.18119283020496368,0.1811923384666443,4.990753410538673e-08,0.0009607679660488888,0.029174519702792168
1532,0.3134993612766266,0.31349849700927734,8.644616400488303e-08,0.0009607173881901435,0.010293273255228996
1533,0.21327513456344604,0.213273823261261,1.3153444911040424e-07,0.0009606667790970212,0.00933749321848154
1534,0.18378162384033203,0.18378056585788727,1.0573724296136788e-07,0.0009606161387729901,0.02548755705356598
1535,0.23750057816505432,0.23749962449073792,9.502196007815655e-08,0.0009605654672215215,0.01977752149105072
1536,0.20122545957565308,0.2012249231338501,5.351495957484076e-08,0.0009605147644460882,0.058794379234313965
1537,0.2939320206642151,0.2939315736293793,4.424007471470759e-08,0.0009604640304501655,0.0031757529359310865
1538,0.10206787288188934,0.10206644237041473,1.429015981102566e-07,0.0009604132652372302,0.029272066429257393
1539,0.10697997361421585,0.10697631537914276,3.6600647490558913e-07,0.0009603624688107621,0.07462270557880402
1540,0.16245624423027039,0.16244657337665558,9.67033656706917e-07,0.0009603116411742426,0.016331490129232407
1541,0.3497869074344635,0.3497687578201294,1.813679432416393e-06,0.0009602607823311554,0.06227670982480049
1542,0.29854175448417664,0.2985195517539978,2.221180011474644e-06,0.0009602098922849862,0.04567514359951019
1543,0.26808351278305054,0.26806214451789856,2.136335069735651e-06,0.0009601589710392231,0.032815515995025635
1544,0.25092193484306335,0.25090280175209045,1.913140749820741e-06,0.0009601080185973562,0.034300416707992554
1545,0.3093898296356201,0.30937719345092773,1.2647979019675404e-06,0.0009600570349628776,0.04741378501057625
1546,0.44538599252700806,0.4453790485858917,6.930458198439737e-07,0.0009600060201392815,0.12865319848060608
1547,0.19032618403434753,0.190323606133461,2.583130367384001e-07,0.0009599549741300651,0.02387123741209507
1548,0.1829257309436798,0.1829252541065216,4.724540758616058e-08,0.0009599038969387261,0.07860500365495682
1549,0.3644739091396332,0.36447274684906006,1.1573538927223126e-07,0.000959852788568766,0.008953824639320374
1550,0.18964453041553497,0.18964217603206635,2.3580858510285907e-07,0.0009598016490236873,0.06284067034721375
1551,0.223457932472229,0.2234557867050171,2.151905391656328e-07,0.000959750478306995,0.07831376045942307
1552,0.18506084382534027,0.18505996465682983,8.718513555550089e-08,0.0009596992764221968,0.04978664964437485
1553,0.39966291189193726,0.39966273307800293,1.8048645245016814e-08,0.0009596480433728016,0.06133352592587471
1554,0.27512574195861816,0.27512529492378235,4.566717137777232e-08,0.0009595967791623209,0.011387526988983154
1555,0.23506294190883636,0.23506182432174683,1.1196445370842412e-07,0.0009595454837942683,0.011635352857410908
1556,0.24363212287425995,0.24362961947917938,2.504674228021031e-07,0.0009594941572721598,0.007015416398644447
1557,0.29258447885513306,0.29258081316947937,3.661876917249174e-07,0.0009594427995995128,0.01762554422020912
1558,0.1935950219631195,0.19358980655670166,5.207984941080213e-07,0.0009593914107798477,0.011302622966468334
1559,0.3579668402671814,0.3579610586166382,5.788150474472786e-07,0.0009593399908166863,0.040029484778642654
1560,0.23405282199382782,0.2340478003025055,5.022111508878879e-07,0.0009592885397135531,0.020397353917360306
1561,0.2187453955411911,0.21874111890792847,4.2700713720478234e-07,0.0009592370574739745,0.006599440239369869
1562,0.16878025233745575,0.16877764463424683,2.6110251383215655e-07,0.000959185544101479,0.005868763197213411
1563,0.13473543524742126,0.13473393023014069,1.5029273470190674e-07,0.0009591339995995972,0.03610275313258171
1564,0.15895897150039673,0.15895816683769226,8.05344981813505e-08,0.0009590824239718621,0.06511745601892471
1565,0.2574276328086853,0.2574266791343689,9.623880714570987e-08,0.0009590308172218084,0.030172063037753105
1566,0.2245146781206131,0.2245136797428131,1.00488065868376e-07,0.0009589791793529731,0.03132879361510277
1567,0.33657705783843994,0.33657628297805786,7.602348972568507e-08,0.0009589275103688958,0.06963081657886505
1568,0.2022656351327896,0.20226536691188812,2.7348022513251635e-08,0.0009588758102731176,0.022300897166132927
1569,0.2544345259666443,0.2544342279434204,2.8991536282774177e-08,0.0009588240790691819,0.0036090577486902475
1570,0.16882653534412384,0.1688256859779358,8.488974856390996e-08,0.0009587723167606344,0.05496867001056671
1571,0.3077620565891266,0.30776137113571167,6.758560999742258e-08,0.0009587205233510227,0.008652662858366966
1572,0.20677155256271362,0.20677083730697632,7.169676052853902e-08,0.000958668698843897,0.04022794961929321
1573,0.2682346999645233,0.2682341933250427,5.193893315436071e-08,0.0009586168432428089,0.03020823746919632
1574,0.39004045724868774,0.39003995060920715,4.968660505255684e-08,0.0009585649565513126,0.025146406143903732
1575,0.28988996148109436,0.28988945484161377,5.130797120500574e-08,0.0009585130387729648,0.011517050676047802
1576,0.3514781594276428,0.3514774441719055,7.188462092244663e-08,0.0009584610899113233,0.06364009529352188
1577,0.37559592723846436,0.37559545040130615,4.8710290911913035e-08,0.000958409109969949,0.03983126953244209
1578,0.2486400455236435,0.24863950908184052,5.3959659851443575e-08,0.0009583570989524042,0.03723596781492233
1579,0.44793084263801575,0.44793009757995605,7.436010207584332e-08,0.000958305056862254,0.05945660546422005
1580,0.27853408455848694,0.27853208780288696,1.9997685285488842e-07,0.0009582529837030652,0.01858300343155861
1581,0.3229101002216339,0.3229067921638489,3.3104004160122713e-07,0.0009582008794784069,0.008461062796413898
1582,0.20657368004322052,0.2065698504447937,3.8292432691378053e-07,0.0009581487441918501,0.035776231437921524
1583,0.27803221344947815,0.2780292332172394,2.9685494951081637e-07,0.0009580965778469682,0.01634913869202137
1584,0.2894253134727478,0.2894228398799896,2.465555439812306e-07,0.0009580443804473366,0.0635526105761528
1585,0.27417171001434326,0.2741706371307373,1.0846970610600692e-07,0.000957992151996533,0.028119787573814392
1586,0.17678801715373993,0.17678718268871307,8.389251604512538e-08,0.0009579398924981369,0.028597012162208557
1587,0.3501327335834503,0.3501315116882324,1.2132167626077717e-07,0.0009578876019557302,0.009971502237021923
1588,0.17882363498210907,0.1788221001625061,1.5304809153349197e-07,0.0009578352803728968,0.02364998310804367
1589,0.2146349847316742,0.2146327942609787,2.184178384823099e-07,0.0009577829277532228,0.008122449740767479
1590,0.32114046812057495,0.32113760709762573,2.85148445300365e-07,0.0009577305441002963,0.0460086390376091
1591,0.1599094420671463,0.15990647673606873,2.968830017380242e-07,0.0009576781294177078,0.015580474399030209
1592,0.14628124237060547,0.14627838134765625,2.867465127565083e-07,0.0009576256837090495,0.008016311563551426
1593,0.47347041964530945,0.47346779704093933,2.6222670612696675e-07,0.000957573206977916,0.06265120953321457
1594,0.36281126737594604,0.36280959844589233,1.68276216072627e-07,0.0009575206992279041,0.05791962519288063
1595,0.3116486966609955,0.3116482198238373,4.774548756358854e-08,0.0009574681604626128,0.03416406735777855
1596,0.11805718392133713,0.11805693805217743,2.466354942498583e-08,0.0009574155906856426,0.07517364621162415
1597,0.1791139394044876,0.1791132092475891,7.266247337156528e-08,0.000957362989900597,0.04140474274754524
1598,0.3058032691478729,0.3058023452758789,9.121107780174498e-08,0.0009573103581110812,0.015211924910545349
1599,0.2566378116607666,0.25663667917251587,1.1379180619996987e-07,0.0009572576953207022,0.022492868825793266
1600,0.36297309398651123,0.3629721403121948,9.531821376640437e-08,0.0009572050015330697,0.026001837104558945
1601,0.3056038022041321,0.30560311675071716,6.96785065201766e-08,0.0009571522767517953,0.02266055904328823
1602,0.36433809995651245,0.3643375039100647,5.889783949442062e-08,0.0009570995209804924,0.0030896104872226715
1603,0.24510616064071655,0.2451055347919464,6.266520813369425e-08,0.0009570467342227772,0.04705469682812691
1604,0.34835532307624817,0.34835463762283325,6.896532056543947e-08,0.0009569939164822675,0.03399652615189552
1605,0.4759480655193329,0.47594642639160156,1.6390785617659276e-07,0.0009569410677625833,0.09309615939855576
1606,0.23447801172733307,0.234472393989563,5.615822828985984e-07,0.0009568881880673468,0.028234608471393585
1607,0.364640474319458,0.36463236808776855,8.117861511891533e-07,0.0009568352774001824,0.03347708284854889
1608,0.24950668215751648,0.2494945377111435,1.2141108527430333e-06,0.0009567823357647164,0.016051746904850006
1609,0.19626203179359436,0.19624978303909302,1.2251113048478146e-06,0.0009567293631645774,0.03794482350349426
1610,0.19323395192623138,0.1932225525379181,1.1401168649172178e-06,0.0009566763596033962,0.09605181217193604
1611,0.13797590136528015,0.13797074556350708,5.152114681550302e-07,0.0009566233250848055,0.12630155682563782
1612,0.2341245859861374,0.23412227630615234,2.3072678345670283e-07,0.0009565702596124405,0.01696493662893772
1613,0.12516671419143677,0.12516272068023682,3.991444827988744e-07,0.0009565171631899378,0.05649452656507492
1614,0.29590746760368347,0.29590311646461487,4.341991086675989e-07,0.0009564640358209369,0.053419217467308044
1615,0.19177846610546112,0.19177557528018951,2.8937071760992694e-07,0.0009564108775090791,0.03499205410480499
1616,0.2476039081811905,0.24760159850120544,2.3121550896121335e-07,0.0009563576882580075,0.03849078342318535
1617,0.3762393295764923,0.37623459100723267,4.741342536362936e-07,0.0009563044680713677,0.07221759110689163
1618,0.31336531043052673,0.31335943937301636,5.880475555386511e-07,0.0009562512169528078,0.02601216919720173
1619,0.24720074236392975,0.24719572067260742,5.014716748519277e-07,0.0009561979349059771,0.02893368899822235
1620,0.3518451452255249,0.3518435060977936,1.624466108296474e-07,0.0009561446219345277,0.021384747698903084
1621,0.24111057817935944,0.2411053478717804,5.232384410192026e-07,0.0009560912780421137,0.16032570600509644
1622,0.3514121174812317,0.35140353441238403,8.583871249356889e-07,0.0009560379032323911,0.055298056453466415
1623,0.21326592564582825,0.21325352787971497,1.2397382533890777e-06,0.0009559844975090181,0.09002532809972763
1624,0.259755939245224,0.25974100828170776,1.4940088703951915e-06,0.0009559310608756551,0.019885076209902763
1625,0.20031072199344635,0.200285404920578,2.5322924557258375e-06,0.0009558775933359646,0.04725810885429382
1626,0.4042634963989258,0.4042181968688965,4.530756541498704e-06,0.0009558240948936112,0.1059839129447937
1627,0.11551384627819061,0.115471750497818,4.2098536141566e-06,0.0009557705655522618,0.0473349466919899
1628,0.2130172699689865,0.21298366785049438,3.359732545504812e-06,0.0009557170053155849,0.04480426758527756
1629,0.3489559292793274,0.3489319980144501,2.3927370875753695e-06,0.0009556634141872518,0.09103864431381226
1630,0.14126062393188477,0.14124931395053864,1.1303164910714258e-06,0.0009556097921709355,0.0291066262871027
1631,0.21882246434688568,0.21881578862667084,6.668442438240163e-07,0.0009555561392703109,0.008739418350160122
1632,0.20063887536525726,0.20063473284244537,4.135922324621788e-07,0.0009555024554890555,0.0077217984944581985
1633,0.2140807807445526,0.21407724916934967,3.5280680776850204e-07,0.0009554487408308489,0.015346139669418335
1634,0.20070447027683258,0.2007014900445938,2.9848672511434415e-07,0.0009553949952993726,0.04908818006515503
1635,0.13202758133411407,0.13202539086341858,2.1925671944700298e-07,0.00095534121889831,0.09298069775104523
1636,0.1902301013469696,0.19022753834724426,2.5629623223721865e-07,0.0009552874116313473,0.012876682914793491
1637,0.13600300252437592,0.13599932193756104,3.6761872479473823e-07,0.0009552335735021719,0.029055317863821983
1638,0.37726646661758423,0.37726032733917236,6.133424221843597e-07,0.000955179704514474,0.08827418833971024
1639,0.23711411654949188,0.23710675537586212,7.357198228419293e-07,0.0009551258046719459,0.03831782564520836
1640,0.3373677134513855,0.33736175298690796,5.96742438574438e-07,0.0009550718739782817,0.04757687821984291
1641,0.1990978717803955,0.1990939825773239,3.895036968515342e-07,0.0009550179124371777,0.026660386472940445
1642,0.2260906994342804,0.2260863482952118,4.348145807853143e-07,0.0009549639200523325,0.024822188541293144
1643,0.19238542020320892,0.19238156080245972,3.865083044729545e-07,0.0009549098968274464,0.012230666354298592
1644,0.449758380651474,0.44975465536117554,3.7184571510806563e-07,0.0009548558427662226,0.10895923525094986
1645,0.3574810028076172,0.3574782609939575,2.756313506324659e-07,0.0009548017578723654,0.01742636039853096
1646,0.18245135247707367,0.18244963884353638,1.7166117061151454e-07,0.000954747642149582,0.045958224684000015
1647,0.12959890067577362,0.1295979768037796,9.243375842515889e-08,0.0009546934956015814,0.07079429179430008
1648,0.194427028298378,0.1944265514612198,4.8212584147222515e-08,0.0009546393182320747,0.03508397191762924
1649,0.18617035448551178,0.1861700713634491,2.863655623741579e-08,0.000954585110044775,0.051550012081861496
1650,0.38316836953163147,0.38316798210144043,3.754639266162485e-08,0.000954530871043398,0.04976734519004822
1651,0.24301590025424957,0.24301540851593018,4.924142871232107e-08,0.0009544766012316609,0.008004890754818916
1652,0.2796727120876312,0.27967214584350586,5.617726372975085e-08,0.0009544223006132833,0.005335141438990831
1653,0.21395593881607056,0.21395519375801086,7.415258096443722e-08,0.0009543679691919872,0.010304194875061512
1654,0.2724599540233612,0.2724592983722687,6.654663309291209e-08,0.0009543136069714962,0.015317372046411037
1655,0.21436811983585358,0.21436753869056702,5.769995681248474e-08,0.0009542592139555364,0.004620968364179134
1656,0.12447014451026917,0.12446960061788559,5.453012263956225e-08,0.0009542047901478357,0.08947376161813736
1657,0.40966570377349854,0.40966546535491943,2.5087500077347613e-08,0.000954150335552124,0.04382716491818428
1658,0.1433822363615036,0.14338216185569763,7.816223224210717e-09,0.000954095850172134,0.06830142438411713
1659,0.49151432514190674,0.49151402711868286,3.043459173568408e-08,0.0009540413340115998,0.10101943463087082
1660,0.30228546261787415,0.30228468775749207,7.820051450835308e-08,0.0009539867870742579,0.03671992942690849
1661,0.3803119659423828,0.3803107738494873,1.1952673162340943e-07,0.000953932209363847,0.07628218829631805
1662,0.15706069767475128,0.1570592224597931,1.470988593155198e-07,0.0009538776008841078,0.0248869601637125
1663,0.2309599071741104,0.23095811903476715,1.786856103080936e-07,0.0009538229616387829,0.03756050765514374
1664,0.10761478543281555,0.10761299729347229,1.7862612367025577e-07,0.0009537682916316174,0.07246455550193787
1665,0.28759652376174927,0.2875944674015045,2.0519627241810667e-07,0.0009537135908663584,0.05533817410469055
1666,0.1590380072593689,0.1590362787246704,1.7211608849265758e-07,0.0009536588593467549,0.007618243806064129
1667,0.30127254128456116,0.3012710511684418,1.4898441236255167e-07,0.0009536040970765579,0.0240786075592041
1668,0.31590139865875244,0.3159000873565674,1.3220994787843665e-07,0.0009535493040595213,0.008256818167865276
1669,0.38769033551216125,0.3876892030239105,1.1249075271280162e-07,0.0009534944802994,0.039496615529060364
1670,0.2820473313331604,0.28204625844955444,1.0831982422132569e-07,0.000953439625799952,0.022039370611310005
1671,0.3354475200176239,0.33544647693634033,1.0383373449940336e-07,0.0009533847405649368,0.03874274715781212
1672,0.19511999189853668,0.1951192021369934,7.856205286316253e-08,0.0009533298245981161,0.005606845021247864
1673,0.34769412875175476,0.34769338369369507,7.411766489440197e-08,0.0009532748779032538,0.01808539591729641
1674,0.24389120936393738,0.24389062821865082,5.87941251239954e-08,0.000953219900484116,0.03666852414608002
1675,0.1603430211544037,0.16034236550331116,6.492143711511744e-08,0.0009531648923444707,0.009813153184950352
1676,0.32284584641456604,0.3228451907634735,6.477121416992304e-08,0.000953109853488088,0.03516938164830208
1677,0.15849660336971283,0.15849578380584717,8.186788846842319e-08,0.0009530547839187405,0.03932005539536476
1678,0.0830594077706337,0.08305824548006058,1.1649080988718197e-07,0.0009529996836402024,0.11114437133073807
1679,0.2730080485343933,0.2730068862438202,1.1603003713389626e-07,0.0009529445526562502,0.014045163989067078
1680,0.1349581629037857,0.13495683670043945,1.325047378486488e-07,0.0009528893909706627,0.023017896339297295
1681,0.36248788237571716,0.362486332654953,1.5397220920476684e-07,0.0009528341985872203,0.04175389185547829
1682,0.3284168839454651,0.3284153342247009,1.5389770169349504e-07,0.0009527789755097062,0.03217267245054245
1683,0.21181222796440125,0.2118103802204132,1.8502578313928097e-07,0.0009527237217419049,0.027928203344345093
1684,0.4103463590145111,0.41034385561943054,2.506280907255132e-07,0.0009526684372876037,0.04491192847490311
1685,0.1832091212272644,0.18320636451244354,2.750429644038377e-07,0.0009526131221505918,0.0075405496172606945
1686,0.2730161249637604,0.2730126976966858,3.4282689398423827e-07,0.0009525577763346604,0.0033248953986912966
1687,0.3360964357852936,0.33609241247177124,4.0207712004303175e-07,0.0009525023998436027,0.067703977227211
1688,0.21466884016990662,0.2146650105714798,3.8239085142777185e-07,0.0009524469926812142,0.03261648863554001
1689,0.41016721725463867,0.410163938999176,3.2881393963180017e-07,0.0009523915548512924,0.02011607587337494
1690,0.2963087856769562,0.29630568623542786,3.089386950705375e-07,0.0009523360863576372,0.0034421903546899557
1691,0.31001749634742737,0.31001484394073486,2.653053172707587e-07,0.0009522805872040503,0.021835410967469215
1692,0.47128960490226746,0.47128790616989136,1.685891959368746e-07,0.0009522250573943353,0.03990572690963745
1693,0.1265988051891327,0.12659776210784912,1.0360666635733651e-07,0.0009521694969322983,0.07419439405202866
1694,0.12205637246370316,0.12205562740564346,7.473704499716405e-08,0.0009521139058217471,0.06662115454673767
1695,0.4464784562587738,0.44647786021232605,5.8928513624323386e-08,0.0009520582840664924,0.06462555378675461
1696,0.2134697437286377,0.21346929669380188,4.4946126820377685e-08,0.000952002631670346,0.0031686611473560333
1697,0.20606671273708344,0.20606642961502075,2.7745182151761583e-08,0.0009519469486371226,0.02686288394033909
1698,0.2198973149061203,0.21989721059799194,1.0431444152914082e-08,0.0009518912349706383,0.04551424831151962
1699,0.27590206265449524,0.27590200304985046,7.252539013791193e-09,0.000951835490674712,0.05143067240715027
1700,0.5061317682266235,0.5061315894126892,1.7159443643777195e-08,0.000951779715753164,0.06759912520647049
1701,0.16857720911502838,0.16857649385929108,7.19718542541159e-08,0.0009517239102098173,0.06397292762994766
1702,0.26359960436820984,0.26359865069389343,9.593905758720211e-08,0.0009516680740484966,0.03637838363647461
1703,0.16801691055297852,0.16801509261131287,1.8207299490313744e-07,0.000951612207273029,0.07149461656808853
1704,0.23523595929145813,0.23523443937301636,1.5207118053695012e-07,0.0009515563098872435,0.033576931804418564
1705,0.17916306853294373,0.17916209995746613,9.666003109032317e-08,0.0009515003818949711,0.021952379494905472
1706,0.2699182331562042,0.26991790533065796,3.248127455890426e-08,0.0009514444233000453,0.011586202308535576
1707,0.2903071641921997,0.29030710458755493,5.118947044024935e-09,0.0009513884341063012,0.015250004827976227
1708,0.25763773918151855,0.2576371431350708,6.010323261307349e-08,0.0009513324143175764,0.04647524654865265
1709,0.2529366910457611,0.2529353201389313,1.3809726340241468e-07,0.0009512763639377104,0.06776072084903717
1710,0.3508506119251251,0.35084885358810425,1.748159093040158e-07,0.0009512202829705447,0.06916578114032745
1711,0.24160723388195038,0.24160540103912354,1.8335265394853195e-07,0.0009511641714199233,0.004521314054727554
1712,0.20946970582008362,0.20946834981441498,1.3515952446141455e-07,0.0009511080292896919,0.01709580421447754
1713,0.21104012429714203,0.21103911101818085,1.0077016554532747e-07,0.0009510518565836982,0.014273697510361671
1714,0.31684309244155884,0.31684207916259766,1.0032186992248171e-07,0.0009509956533057924,0.01931620202958584
1715,0.35829484462738037,0.3582938611507416,9.870242934084672e-08,0.0009509394194598268,0.030263807624578476
1716,0.4629908502101898,0.46298903226852417,1.8039649773982092e-07,0.0009508831550496553,0.03664854168891907
1717,0.3268284797668457,0.32682380080223083,4.693422113177803e-07,0.0009508268600791343,0.01858198083937168
1718,0.137823686003685,0.13781103491783142,1.2649658174268552e-06,0.0009507705345521224,0.07122688740491867
1719,0.22180773317813873,0.2217918336391449,1.5896657714620233e-06,0.0009507141784724797,0.09531670063734055
1720,0.2518513798713684,0.2518433928489685,7.985120191733586e-07,0.0009506577918440692,0.04319586977362633
1721,0.11444862186908722,0.11444498598575592,3.6372043155097344e-07,0.0009506013746707553,0.07754222303628922
1722,0.34207653999328613,0.34207236766815186,4.159138029535825e-07,0.0009505449269564046,0.013166681863367558
1723,0.17842288315296173,0.17841583490371704,7.054992465782561e-07,0.0009504884487048866,0.007493851240724325
1724,0.286649614572525,0.2866416275501251,7.993486406121519e-07,0.0009504319399200716,0.021037928760051727
1725,0.21434570848941803,0.21433788537979126,7.823257419659058e-07,0.0009503754006058331,0.003570379689335823
1726,0.4206455647945404,0.42063814401626587,7.411075557683944e-07,0.0009503188307660459,0.04752494394779205
1727,0.13508929312229156,0.1350853145122528,3.9719998312648386e-07,0.0009502622304045874,0.023669330403208733
1728,0.24846982955932617,0.2484673410654068,2.4912390017561847e-07,0.0009502055995253371,0.003170078620314598
1729,0.2980789840221405,0.29807719588279724,1.7955306930161896e-07,0.0009501489381321762,0.037136293947696686
1730,0.2593383491039276,0.259336918592453,1.4324223229778e-07,0.0009500922462289882,0.04939744621515274
1731,0.2829269468784332,0.2829256057739258,1.3533822595945821e-07,0.0009500355238196588,0.009253934025764465
1732,0.22504937648773193,0.22504779696464539,1.578737567342614e-07,0.0009499787709080756,0.03630375862121582
1733,0.11643119156360626,0.11642821133136749,2.97688814043795e-07,0.0009499219874981286,0.05089039355516434
1734,0.25442537665367126,0.254413366317749,1.2017316066703643e-06,0.0009498651735937093,0.04838033765554428
1735,0.39008304476737976,0.39006108045578003,2.1970924990455387e-06,0.0009498083291987118,0.09636747092008591
1736,0.40503057837486267,0.4050154983997345,1.5074348311827634e-06,0.0009497514543170324,0.07412020862102509
1737,0.2529298663139343,0.25292491912841797,4.959391048942052e-07,0.0009496945489525691,0.03233284875750542
1738,0.2786668837070465,0.2786654233932495,1.4605919318455562e-07,0.0009496376131092222,0.010994447395205498
1739,0.31176936626434326,0.3117651343345642,4.2467218008823693e-07,0.0009495806467908937,0.032515790313482285
1740,0.3794260025024414,0.3794175386428833,8.45111003400234e-07,0.0009495236500014883,0.0414859876036644
1741,0.29334476590156555,0.2933351993560791,9.580928690411383e-07,0.0009494666227449124,0.05791934207081795
1742,0.15633872151374817,0.15633447468280792,4.2410880496390746e-07,0.0009494095650250748,0.09227722883224487
1743,0.3108603060245514,0.3108595311641693,7.709412841450103e-08,0.000949352476845886,0.02825170010328293
1744,0.27765604853630066,0.27765408158302307,1.9713087340278435e-07,0.0009492953582112585,0.03502802178263664
1745,0.24176891148090363,0.24176523089408875,3.676861695112166e-07,0.0009492382091251075,0.016656754538416862
1746,0.306864470243454,0.3068581819534302,6.293795991041407e-07,0.0009491810295913498,0.09653713554143906
1747,0.3929908573627472,0.39298349618911743,7.354842637141701e-07,0.0009491238196139044,0.07443386316299438
1748,0.42597952485084534,0.4259723126888275,7.225277727229695e-07,0.0009490665791966926,0.1213899701833725
1749,0.3107472360134125,0.31074100732803345,6.234698162188579e-07,0.0009490093083436374,0.0361352376639843
1750,0.3115510940551758,0.31154561042785645,5.475033049151534e-07,0.0009489520070586643,0.01095282007008791
1751,0.16439314186573029,0.16438940167427063,3.7411382436403073e-07,0.0009488946753457004,0.08237554877996445
1752,0.1603941023349762,0.16039246320724487,1.6329043717178138e-07,0.0009488373132086754,0.08725833147764206
1753,0.3460915982723236,0.34609079360961914,8.027828357626277e-08,0.0009487799206515206,0.047506146132946014
1754,0.1423535794019699,0.14235304296016693,5.3991172421774536e-08,0.0009487224976781698,0.06550729274749756
1755,0.2955838143825531,0.2955832779407501,5.386986856592557e-08,0.0009486650442925586,0.028030777350068092
1756,0.2834450304508209,0.28344452381134033,5.066090125183109e-08,0.0009486075604986247,0.00446033151820302
1757,0.2918492555618286,0.291848748922348,5.139777670137846e-08,0.0009485500463003082,0.010042325593531132
1758,0.3311447203159332,0.33114439249038696,3.239944845745413e-08,0.0009484925017015511,0.032112494111061096
1759,0.27075105905532837,0.27075082063674927,2.468567927849108e-08,0.0009484349267062974,0.01042142789810896
1760,0.2910909354686737,0.29109057784080505,3.632890255289567e-08,0.0009483773213184929,0.042143315076828
1761,0.3361648619174957,0.3361642062664032,6.687740494726313e-08,0.0009483196855420862,0.054191604256629944
1762,0.15992189943790436,0.15992099046707153,9.122802424599286e-08,0.0009482620193810274,0.005429982207715511
1763,0.21666324138641357,0.21666204929351807,1.1977870428836468e-07,0.000948204322839269,0.012372164987027645
1764,0.236968532204628,0.2369670271873474,1.5090215299551346e-07,0.0009481465959207653,0.021613698452711105
1765,0.21122753620147705,0.21122601628303528,1.5195853109162272e-07,0.000948088838629473,0.015701157972216606
1766,0.2871018350124359,0.28710031509399414,1.5098605388175201e-07,0.0009480310509693505,0.013321726582944393
1767,0.30580398440361023,0.3058027923107147,1.2049828512772365e-07,0.0009479732329443586,0.020004667341709137
1768,0.2858462631702423,0.2858450412750244,1.2148551320478873e-07,0.0009479153845584605,0.012603254988789558
1769,0.3605354130268097,0.3605343699455261,1.0491839219639587e-07,0.0009478575058156205,0.010153266601264477
1770,0.2815735936164856,0.28157272934913635,8.637307757908275e-08,0.0009477995967198058,0.00539402524009347
1771,0.28542038798332214,0.28541967272758484,7.261559176185983e-08,0.0009477416572749854,0.021897390484809875
1772,0.2808256447315216,0.2808249890804291,6.688635778573371e-08,0.0009476836874851303,0.008343138732016087
1773,0.19807131588459015,0.19807080924510956,5.1360153463519964e-08,0.0009476256873542138,0.050501346588134766
1774,0.550291121006012,0.5502907633781433,3.721235941611667e-08,0.0009475676568862113,0.1356467306613922
1775,0.19433225691318512,0.19433100521564484,1.2504060009632667e-07,0.0009475095960850998,0.03799447789788246
1776,0.2029949277639389,0.2029922902584076,2.638355454109842e-07,0.0009474515049548589,0.031342167407274246
1777,0.1886192262172699,0.1886155903339386,3.639233341345971e-07,0.0009473933834994702,0.0450446791946888
1778,0.27090173959732056,0.2708984911441803,3.2531113447475946e-07,0.0009473352317229171,0.023090019822120667
1779,0.2532162666320801,0.25321367383003235,2.6017079335360904e-07,0.0009472770496291856,0.024698026478290558
1780,0.2966144382953644,0.29661229252815247,2.1467441513323138e-07,0.000947218837222263,0.004629273898899555
1781,0.2390272170305252,0.23902563750743866,1.5731907865301764e-07,0.0009471605945061393,0.025500813499093056
1782,0.31829380989074707,0.31829240918159485,1.3876984894523048e-07,0.0009471023214848063,0.045454807579517365
1783,0.2508694529533386,0.2508678734302521,1.5667900754579023e-07,0.0009470440181622583,0.03333595022559166
1784,0.2672792375087738,0.26727724075317383,1.9906971715499822e-07,0.000946985684542491,0.027133764699101448
1785,0.23945453763008118,0.23945194482803345,2.592254588762444e-07,0.0009469273206295026,0.0033856090158224106
1786,0.3356740474700928,0.33567070960998535,3.3485235917396494e-07,0.0009468689264272935,0.07252991199493408
1787,0.2922329306602478,0.2922287583351135,4.1863694377752836e-07,0.0009468105019398657,0.030093835666775703
1788,0.2380492240190506,0.23804375529289246,5.468289714372077e-07,0.0009467520471712237,0.02299400046467781
1789,0.22230097651481628,0.2222948968410492,6.086717689868237e-07,0.0009466935621253738,0.003105126554146409
1790,0.3755982518196106,0.37559038400650024,7.878273891037679e-07,0.0009466350468063247,0.07445288449525833
1791,0.4201592206954956,0.42015188932418823,7.325822934944881e-07,0.0009465765012180869,0.04660574346780777
1792,0.25927332043647766,0.2592647671699524,8.547413585802133e-07,0.0009465179253646729,0.05342479422688484
1793,0.2012065052986145,0.2011985033750534,7.995619171197177e-07,0.0009464593192500978,0.03345950320363045
1794,0.35571804642677307,0.35571205615997314,5.996886329739937e-07,0.0009464006828783778,0.05434486269950867
1795,0.25398606061935425,0.25398167967796326,4.377679658773559e-07,0.0009463420162535322,0.019047770649194717
1796,0.2625521719455719,0.2625483274459839,3.8361031329259276e-07,0.0009462833193795819,0.02826704829931259
